review_text,rating
not specified,1
not specified,5
not specified,5
not specified,2
not specified,5
not specified,3
not specified,4
not specified,3
not specified,3
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,3
not specified,4
not specified,1
not specified,5
not specified,5
not specified,5
not specified,1
not specified,5
not specified,1
not specified,5
not specified,4
not specified,5
not specified,5
not specified,5
not specified,3
not specified,5
not specified,1
not specified,5
not specified,5
not specified,5
not specified,5
not specified,2
not specified,1
not specified,5
not specified,5
not specified,1
not specified,4
not specified,4
not specified,4
not specified,4
not specified,1
not specified,5
not specified,5
not specified,5
not specified,1
not specified,1
not specified,5
not specified,5
not specified,3
not specified,5
not specified,5
not specified,5
not specified,5
not specified,5
not specified,5
not specified,3
not specified,5
not specified,4
not specified,5
not specified,5
not specified,5
not specified,5
not specified,5
not specified,4
not specified,5
not specified,1
not specified,3
not specified,5
not specified,5
not specified,5
not specified,5
not specified,5
not specified,1
not specified,5
not specified,1
not specified,5
not specified,4
not specified,2
not specified,5
not specified,5
not specified,3
not specified,4
not specified,5
not specified,5
not specified,5
not specified,5
not specified,4
not specified,1
not specified,5
not specified,1
not specified,4
not specified,5
not specified,4
not specified,2
not specified,5
not specified,1
not specified,3
not specified,4
not specified,1
not specified,4
not specified,4
not specified,5
not specified,4
not specified,1
not specified,5
not specified,4
not specified,1
not specified,5
not specified,5
not specified,4
not specified,4
not specified,4
not specified,4
not specified,5
not specified,4
not specified,5
not specified,5
not specified,1
not specified,4
not specified,4
not specified,4
not specified,5
not specified,5
not specified,5
not specified,5
not specified,4
not specified,5
not specified,1
not specified,4
not specified,1
not specified,5
not specified,1
not specified,5
not specified,1
not specified,3
not specified,5
not specified,5
not specified,3
not specified,5
not specified,5
not specified,5
not specified,2
not specified,4
not specified,4
not specified,4
not specified,3
not specified,5
not specified,5
not specified,5
not specified,3
not specified,2
not specified,1
not specified,1
not specified,5
not specified,5
not specified,5
not specified,4
not specified,1
not specified,3
not specified,2
not specified,5
not specified,3
not specified,4
not specified,5
not specified,3
not specified,1
not specified,5
not specified,5
not specified,5
not specified,1
not specified,5
not specified,2
not specified,4
not specified,3
not specified,1
not specified,5
not specified,3
not specified,4
not specified,5
not specified,1
not specified,5
not specified,3
not specified,1
not specified,1
not specified,5
not specified,1
not specified,4
not specified,4
not specified,1
not specified,4
not specified,4
not specified,4
not specified,4
not specified,2
not specified,1
not specified,5
not specified,5
not specified,4
not specified,5
not specified,1
not specified,1
not specified,3
not specified,3
not specified,1
not specified,5
not specified,5
not specified,4
not specified,3
not specified,5
not specified,5
not specified,4
not specified,3
not specified,3
not specified,1
not specified,5
not specified,5
not specified,5
not specified,2
not specified,5
not specified,4
not specified,1
not specified,1
not specified,3
not specified,5
not specified,5
not specified,5
not specified,2
not specified,4
not specified,5
not specified,5
not specified,5
not specified,5
not specified,5
not specified,4
not specified,1
not specified,4
not specified,4
not specified,3
not specified,5
not specified,5
not specified,1
not specified,1
not specified,1
not specified,1
not specified,1
not specified,5
not specified,4
not specified,5
not specified,1
not specified,5
not specified,5
not specified,4
not specified,5
not specified,4
not specified,5
not specified,1
not specified,5
not specified,4
not specified,3
not specified,4
not specified,5
not specified,4
not specified,5
not specified,5
not specified,2
not specified,4
not specified,3
not specified,3
not specified,3
not specified,3
not specified,3
not specified,5
not specified,4
not specified,1
not specified,2
not specified,4
not specified,5
not specified,1
not specified,1
not specified,3
not specified,5
not specified,1
not specified,1
not specified,3
not specified,5
not specified,5
not specified,4
not specified,1
not specified,5
not specified,5
not specified,5
not specified,1
not specified,1
not specified,1
not specified,1
not specified,4
not specified,5
not specified,3
not specified,2
not specified,3
not specified,3
not specified,1
not specified,2
not specified,5
not specified,4
not specified,5
not specified,5
not specified,5
not specified,4
not specified,2
not specified,5
not specified,5
not specified,5
not specified,5
not specified,2
not specified,5
not specified,5
not specified,1
not specified,2
not specified,5
not specified,1
not specified,4
not specified,1
not specified,1
not specified,4
not specified,5
not specified,5
not specified,3
not specified,3
not specified,2
not specified,1
not specified,3
not specified,3
not specified,3
not specified,2
not specified,5
not specified,5
not specified,5
not specified,1
not specified,5
not specified,3
not specified,1
not specified,1
not specified,1
not specified,3
not specified,4
not specified,3
not specified,5
not specified,2
not specified,2
not specified,3
not specified,5
not specified,5
not specified,5
not specified,5
not specified,4
not specified,4
not specified,5
not specified,2
not specified,4
not specified,4
not specified,1
not specified,1
not specified,4
not specified,5
not specified,4
not specified,5
not specified,5
not specified,5
not specified,4
not specified,2
not specified,5
not specified,1
not specified,5
not specified,4
not specified,4
not specified,5
not specified,5
not specified,3
not specified,5
not specified,2
not specified,5
not specified,5
not specified,5
not specified,1
not specified,5
not specified,5
not specified,4
not specified,3
not specified,1
not specified,4
not specified,4
simply awesome,5
classy product,5
great product,5
must buy!,5
classy product,5
mind-blowing purchase,5
brilliant,5
fair,3
mind-blowing purchase,5
perfect product!,5
super!,5
terrific purchase,5
good,3
delightful,4
terrific,5
worth every penny,5
terrific,5
excellent,5
worth every penny,5
perfect product!,5
perfect product!,5
great product,5
excellent,5
highly recommended,5
delightful,4
good quality product,4
best in the market!,5
fabulous!,5
bad quality,2
brilliant,5
highly recommended,5
really nice,4
simply awesome,5
good choice,4
highly recommended,5
simply awesome,5
value-for-money,4
worst experience ever!,1
moderate,2
worth the money,4
terrific purchase,5
mind-blowing purchase,5
wonderful,5
wonderful,5
value-for-money,4
terrific,5
very good,4
fabulous!,5
perfect product!,5
very good,4
good choice,4
classy product,5
best in the market!,5
must buy!,5
simply awesome,5
nice,3
worth the money,4
super!,5
best in the market!,5
useless product,1
brilliant,5
awesome,5
just wow!,5
excellent,5
fabulous!,5
absolute rubbish!,1
pretty good,4
fabulous!,5
simply awesome,5
excellent,5
highly recommended,5
just wow!,5
delightful,4
awesome,5
awesome,5
nice product,4
worth every penny,5
best in the market!,5
best in the market!,5
just okay,3
wonderful,5
awesome,5
fabulous!,5
perfect product!,5
classy product,5
excellent,5
pretty good,4
good,3
excellent,5
perfect product!,5
perfect product!,5
just okay,3
just wow!,5
wonderful,4
highly recommended,5
terrific,5
highly recommended,5
awesome,5
good choice,4
wonderful,5
not good,2
classy product,5
wonderful,5
brilliant,5
great product,5
classy product,5
just okay,3
great product,5
terrific,5
excellent,5
terrific,5
utterly disappointed,1
classy product,5
mind-blowing purchase,5
simply awesome,5
worth the money,4
bad quality,2
worth the money,4
perfect product!,5
excellent,5
great product,5
terrific purchase,5
brilliant,5
super!,5
good quality product,4
good choice,4
delightful,4
highly recommended,5
simply awesome,5
wonderful,5
decent product,3
great product,5
classy product,5
simply awesome,5
great product,5
must buy!,5
value-for-money,4
must buy!,5
classy product,5
super!,5
wonderful,5
wonderful,4
highly recommended,5
decent product,3
just wow!,5
does the job,3
great product,5
wonderful,5
must buy!,5
must buy!,5
wonderful,4
decent product,3
decent product,3
nice product,4
must buy!,5
perfect product!,5
good quality product,4
simply awesome,5
very good,4
best in the market!,5
must buy!,5
worth every penny,5
does the job,3
super!,5
good quality product,4
best in the market!,5
wonderful,4
mind-blowing purchase,5
great product,5
wonderful,5
wonderful,4
perfect product!,5
hated it!,1
delightful,4
must buy!,5
pretty good,4
delightful,4
classy product,5
best in the market!,5
awesome,5
nice product,4
terrific purchase,5
wonderful,5
simply awesome,5
brilliant,5
mind-blowing purchase,5
super!,5
wonderful,5
must buy!,5
wonderful,5
just wow!,5
excellent,5
awesome,5
just wow!,5
bad quality,2
decent product,3
best in the market!,5
best in the market!,5
horrible,1
worth the money,4
excellent,5
absolute rubbish!,1
nice product,4
fabulous!,5
